"Genus" "AK_SG_10" "AK_SG_11" "AK_SG_12" "AK_SG_15" "AK_SG_16" "AK_SG_17" "AK_SG_18" "AK_SG_19" "AK_SG_2" "AK_SG_25" "AK_SG_26" "AK_SG_4" "AK_SG_5" "AK_SG_7" "AK_SG_9" "AK_SK_9" "AK_SK_14" "AK_SK_18" "AK_SK_2" "AK_SK_26" "AK_SK_27" "AK_SK_29" "AK_SK_31" "AK_SK_36" "AK_SK_39" "AK_SK_47" "AK_SK_47.2" "AK_SK_49" "AK_SW_1" "AK_SW_11" "AK_SW_12" "AK_SW_14" "AK_SW_2" "AK_SW_3" "AK_SW_4" "AK_SW_5" "AK_SW_7" "AK_SW_8" "AK_SW_9" "AK_SG_20" "AK_SG_22" "AK_SG_28" "AK_SG_29" "AK_SG_8" "AK_SK_1" "AK_SK_10" "AK_SK_11" "AK_SK_12" "AK_SK_13" "AK_SK_15" "AK_SK_17" "AK_SK_19" "AK_SK_25" "AK_SK_30" "AK_SK_32" "AK_SK_33" "AK_SK_35" "AK_SK_37" "AK_SK_38" "AK_SK_40" "AK_SK_44" "AK_SK_45" "AK_SK_48" "AK_SK_49.2" "AK_SK_5" "AK_SK_8" "AK_SR_1" "AK_SR_10" "AK_SR_2.2" "AK_SR_3" "AK_SR_4" "AK_SR_5" "AK_SR_6" "AK_SR_7" "AK_SR_8" "AK_SR_9"
"11" "Acidaminococcus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000539816462402783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000555783775946645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12" "Acinetobacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000142551674982181 0 0 0 0.000140508641281439 0 0 0 0.000196854699359129 0 0 0 0.0017758456577022 0 0.000260488072388264 0 0 0 0.000338303167967523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13" "Actinobacillus" 0 0.00712817597411116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00230119132471235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14" "Acutalibacter" 0 0 0 0.000236077338936236 0 0 0 0 0 0.000392474947015882 0 0 0.000261306970363434 0 0 0 0.00016857720836143 0 0 0.000363998155742678 0 0 0.000112135280001794 0 0 0 0 0.000370581527936146 0 0 0 0 0 0 0 0 0 0 0 0.00014772139744442 0 0 0.000179898426580684 0.000174340894562501 0 0.000337220739075453 0 0 0 0.00253723834729544 0 0 0 0 0 0.000123389086920757 0.000940635451505017 0 0 0 0.00128404406298574 0 0 0 0.000176453980801807 0.00057517255176553 0.000975840553567732 0 0 0 0 0 0 0 0 0
"15" "Adlercreutzia" 0 0 0 0.000141646403361741 0 0 0 0.000170951859956236 0 0 0 0 0 0 0 0.000367606513987428 0.000196673409755001 0 0.000149635637223361 0.000388264699458856 0 0.000279286268425136 0 0.000564403327525705 0.00123216909151225 0.000339884439290641 0 0 0 0 0 0 0 0 0 0 0.000109413978729923 5.95084601194136e-05 0 0 6.08146733643894e-05 0.000122187149984727 0.000498180258223434 0.000290568157604169 0.00024871202700302 0 0 0 0.000197850029677504 0.000393709398718257 0 0.000246705752597666 0.00167769376181474 7.10338263080879e-05 0 0.000164518782561009 0.0026128762541806 0 0.000294587997643296 0 0.00204996508301232 0.000838038108680311 0 0.000285918513223731 0.000635234330886505 0.000450135040512154 0 0 0 0.000445918452662969 0 0.000324907401390604 0 0.000324666540407457 0.000147091270133118 0.00040798009057158
"16" "Agathobacter" 0.0445984090325892 0.0238772029562251 0.0139939763461397 0.0795108477537241 0.0031025243266112 0.210297064204199 0.229079861111111 0.0634573304157549 0.0466564312521324 0.15863837358382 0.0317742253799092 0.150298277466701 0.135683644361213 0.0763145649139134 0.160836554119009 0.0948976215858545 0.0582715216902675 0.0301866614816255 0.0123449400709273 0.0197529665849693 0.0764775802331757 0.149014740108611 0.0372289129605957 0.0289563446295796 0.0597602009383442 0.0218725633284683 0.060962661475845 0.0820410490307868 0.0521315101548361 0.0216533626938251 0.15799959133633 0.0175629952809189 0.13926084627745 0.0917919249203282 0.111921279909387 0.0102015192416348 0.055035231301151 0.0394342729057981 0.0290630859493135 0.0170175049855972 0.0685867886203583 0.0452296100193463 0.0933672833953752 0.0964105146930632 0.0183513945638657 0 0.0701614600559247 0.0920553815724411 0.0343764426564664 0.111179159649161 0.0131164742917104 0.00560167179427643 0.0363421550094518 0.0269076134055037 0.0126666175712497 0.0517959967096243 0.0145723841376015 0.0395484847245511 0.0382262996941896 0.0533552424908779 0.035682908697709 0.0724461891319689 0.0443718928544928 0.109697402906838 0.0529185488424619 0.0598429528858658 0.363337966111719 0.032808564231738 0.281625759550603 0.210612859173379 0.023826474915753 0.128035176641324 0.0427049943128942 0.0298152106274181 0.352283591968817 0.0914895353106768
"17" "Agathobaculum" 0 0 0 0 0 0 0.000694444444444444 0.00112828227571116 0 0.00321829456553023 0 0.000198343072486764 0 0 0 0 0 0 0 0.000922128661214783 0.000202321640828507 0 0 0 0 0.000599796069336426 0 0 0 0 0 0.0056762532276734 0 0 0 0.00213447171824973 0 0 0 0.000443164192333259 0 0.000203645249974544 0.000124545064555858 0 0.00014212115828744 0 0 0 0.000329750049462507 0.000787418797436514 0 0.000536947814477274 0.000590737240075614 0 0 0 0.000612159579550884 0.00167682303382275 0 0 0.00243292559302561 0 0 0.000714796283059328 0 0 0.000709702220776532 0 0 0.000557398065828712 0 0.000433209868520805 0 0.000216444360271638 0 0.000346783076985843
"18" "Akkermansia" 0 0 0.000257107176963197 0 0 0 0 0 0.0068662572500853 0 0 0 0 0 0 0 0 0 0 4.8533087432357e-05 0 0 0 0 0 0 0 0 0 0 0.000357580711074785 0 0 0 0 0.00194613597840417 0 0 0 0 0 0 0 0 0 0.0057327525642827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00171205875064765 0 0 0 0 0 0 0 0.0011565362656729 0 0 0 0 0 0 0
"19" "Alistipes" 0.00395175776238132 0 0.000514214353926394 0.00351755235014991 0 0.00127769550193106 0 0 0.0248635278062095 0 0 0.00816258029080146 0.00287437667399778 0 0 0 0 0 0 0 0 0.017377812257564 0.000269124672004306 0 0 0 0 0.00102622576966933 0 0 0.000306497752349816 0 0 0 0 0.0344026618117898 0 0.00180508995695555 0 0.000856784105177635 0.000316236301494825 0 0 0.000232454526083335 0 0.00205142616270901 0 0 0 0.000306218421225311 9.71590688274844e-05 0 0 0 0 0 0.00025382226469183 0.0030060120240481 0 0.000144987071986081 0 0 0 0 0 0 0 0 0.000477300681071356 0 0 0 0.00186123461896391 0 0 0.00140753131247195
"20" "Allisonella" 0 0 0 0 0.000705119165138908 0 0 0 0 0 0 0 0.00093634997713564 0 0 0.000202183582693085 0 0 0 0 0 0 0.000313978784005024 0.000441706951976639 0 0.00129955815022892 0 0 0 0 0.00081732733959951 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00047965890922011 0 0 0 0.000280287542043131 0 0 0.00146572241249202 0 0 0 0.000342747463668769 0.000925704730052556 0 0.000224447998204416 0.000241645119976802 0.00103624608591832 0 0.00111300734584848 0 0.000211744776962168 0 0 0 0 0 0.000284778584650434 0 0 0.00124455507156192 0 0
"21" "Anaerobutyricum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000534707369239743 0 0 0.000505804102071268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000275729958785627 0 0 0 0.000137098985467508 0.00101528905876732 0 0 0.000579948287944325 0 0 0 0 0.000441134952004517 0.00140042012603781 0.00774758257681048 0 0 0 0 0 0 0 0 0.000265187058871527
"22" "Anaeroplasma" 0 0.000612235973236542 0 0 0 0 0 0 0.00140736949846469 0 0 0 0 0 0.000470855976928057 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000955157852402976 0 0 0.00211468257501558 0 0.000138014102531931 0.000212374345179102 0 0.000547069893649613 0 0 0 0.00471921865307661 0.000101822624987272 0.00136999571011444 0 0 0 0 0 0 0.00094052800804917 0 0 0 0 0 0 0 0 0 0 0 6.61609033168666e-05 0 0 0 0 0 0 0 0 0 0 0.0215076000413608 0 0 0
"23" "Anaerostipes" 0 0 0 0 0 0 0.000889756944444444 0 0 0 0 0 0 0 0 0 0 0 0 0.00298478487708996 0 0 0 0 0.00132695132932089 0 0 0 0.00387090287552785 0 0 0.000756833763689787 0 0.000326215151439111 0 0.000251114319794086 0 0 0 0 0.000291910432149069 0.000162916199979635 0.000262928469617923 0 0 0 0 0 0 0 0 0.00126255296917629 0 0 0.00185580676043891 0 0.000642021022455805 0 0.000182363998541088 0 0.000157689621770179 0 0 0 0.00269974590626765 0.000650195058517555 0.00597332702486915 0 0 0 0 0 0 0.000568166445713049 0 0
"24" "Anaerovibrio" 0 0 0 0.00181779550980901 0 0 0 0.0056414113785558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000419857248535498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000948708904484474 0.0125241828734345 0.00138383405062065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00213225598294195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25" "Asteroleplasma" 0 0 0.000881510321016675 0.00519370145659718 0 0 0 0 0.000980893892869328 0 0 0 0.0133266554885352 0 0.00125561593847482 0.00400691100246296 0.00907507305012362 0 0.000134672073501025 0 0.000379353076553451 0 0 0 0.00255912042083314 0 0.0185217955524096 0.161088939566705 0 0 0 0.000311637432107559 0.000892697732547759 0.00101628566409877 0 0 0 0 0 0.000989733362877613 0 0.000672029324915996 0.00177130758479443 0.0234004222923891 0.00099484810801208 0.00438386960798089 0 0.00173067413878358 0.00232473784871068 0 0.0267187439275582 0 0.00255198487712665 0.151088948557303 0 0.00464765560734851 0.0112129718107979 0 0.0003506999971944 0.0434236280598313 0.000495595954134847 0.0125705716302047 0.00259701714031313 0.00359780795806528 0.0260798983625071 0.119560868260478 0 0.000608732157850546 0 0 0 0.000606493815929127 0 0 0 0
"26" "Bacteroides" 0.0316653836284321 0.00568504832291074 0.000220377580254169 0.0273849713166033 0.00338457199266676 0.229665766472108 0.332074652777778 0.000478665207877462 0.0196605254179461 0.0179753525733274 0.0105914084599697 0.0385243275406985 0.0518258824554145 0.00101791530944625 0.000274665986541367 0.000643311399477999 0 0.000243048804199883 0.00381570874919571 0.000849329030066248 0.000278192256139197 0.0337315748642358 0.00141290452802261 0 0.000947822378086347 0.00037987084391307 0.000353919660237126 0.137115165336374 0.000653529056907299 0 0.00541479362484675 0.00144688807764224 0.00464202820924835 0.000414042307595794 0 0.0781907213258836 0.00087531182983938 0.0168012219070478 0.000574608359039497 0.0366496787059606 0.0425094566817082 0.000590571224926179 0.00226948784301787 0.00203397710322918 0.00031977260614674 0.456203456512576 0.00267596740731832 0.000535684852480633 0.0110796016619402 0.00358713007721079 0.000738408923088881 0.00436814303128809 0.0231805293005671 0 0.360777671404374 0.000507266246229778 0.0407011466794076 0.0188744836611999 0.000462923996296608 0.00193316095981442 0.00653285575905026 8.82145377558222e-05 0 0 0.00051171654432524 0.0160048014404321 0.00343022740041991 0.00195214105793451 0.0156774916013438 0.00381817675092667 0.000427167876975651 0.000563172829077046 0.211715437907145 0.000811666351018641 0 0.0111990534861899
"27" "Barnesiella" 0 0 0 0 0 0.00165519644568342 0 0 0.00110883657454794 0 0 0 0 0 0 0 0 0 0 0 0 0.004344453064391 0 0 0 0 0 0 0 0 0.000306497752349816 0 0 0 0 0 0 0 0 0 0.000109466412055901 0 0 0 0 0 0 0 9.89250148387522e-05 0 0.000136022696358478 0 0 0 0 0 0 0.000184041552492741 0 0 0 0 0 0 0 0 0 0.00044080604534005 0 0 0 0 0.000413607693103092 0 0 0
"28" "Bifidobacterium" 0 0 0.000734591934180563 0 0.00231279086165562 0.000203269738943578 0 0.00208561269146608 0 0.00892226379549439 0.00124991776856786 0.000183085913064706 0.00045728719813601 0 0.000725902964430755 0.0129581296180568 0.0769835918183862 0.0410023332685203 0.096649658082569 0.0613215559707831 0.0193722971093296 0.0993017843289372 0.099934961537599 0.14721111138377 0.0708971138808587 0.0163544394905732 0.0142452663245443 0.172177879133409 0 0.00151390035783099 0.031722517368206 0.000445196331582228 0 0.00696343880956563 0.000637123035537307 0.000973067989202084 0.0182721344478971 0.0188245095511079 0.0077118490292143 0.000635202009011005 0.000158118150747412 0.000896039099887995 0.000221413448099304 0.000658621157236116 0.110286018831053 0.000309119010819165 0.157416037764214 0.168905554639855 0.0255226538283981 0.0149172116625473 0.022016244996308 0.0510971149939049 0.256072778827977 0.0698830783218969 0.286103542234332 0.290019193857965 0.324414715719064 0.245695472577809 0.0603203995174368 0.0163593746224295 0.235565767835823 0.277897847565279 0.0807486829413074 0.0105313319037408 0.199534161490683 0.185580674202261 0 0 0 0.000390178646080098 0 0 0 0 0 0.000244788054342948
"29" "Bilophila" 0 0 0 0 0 0.000174231204808781 0 0 0.000511770726714432 0 0 0 0 0 0 0.000110281954196228 0 0 0 0 7.58706153106902e-05 0.000310318076027929 0 0 0 0 0 0 0 0 0 0.000356157065265782 0 0 0 0.00100445727917635 0 7.93446134925515e-05 0 0.000502252751311027 0 0 0 0 0 0.000449627652100604 0 0 0 0.000306218421225311 0 0 4.72589792060492e-05 0.000440409723110145 0 2.74197970935015e-05 0.00265766841853798 0.00202445707742015 0 0 0.000202743799418801 6.61609033168666e-05 0 0 0.000105872388481084 0.000500150045013504 0 0 0 0 0 0 0.00175783269568814 0 0 0
"30" "Blautia" 0.00313061329227611 0 0.000734591934180563 0 0.000592300098716683 0.0027586607428057 0.0203342013888889 0.00526531728665208 0.00712214261344251 0.00439571940657788 0.00328925728570489 0.00683520742108234 0.00276549876967968 0.00157049790600279 0 0.00174613094144028 0.00575972128568218 0.00894419599455571 0.000568615421448772 0.0152636559974763 0.0121898788599176 0.00676493405740884 0.00372289129605957 0.00149689578169861 0.0154021136439031 0.00175940180338685 0.00176959830118563 0.0106613454960091 0 0 0 0.00405128661739827 0 0.000652430302878221 0.00191136910661192 0.000627785799485216 0.00214451398310648 0 0.000332667997338656 0.000989733362877613 0.00554629821083231 0.00193462987475817 0.00456665236704814 0.00722546151909033 0.00184757505773672 0.00140508641281439 0.00282630265492047 0.00168946761166969 0 0.0148953389181741 0.00120477245346081 0.00394729204156266 0.00590737240075614 0.00203156743241131 0.000633330878562486 0.0036468330134357 0.00358337314859054 0.0124943765081183 0.00225850798193194 0.00193316095981442 0.0013966795071073 0.00381527875793931 0.000797655264524746 0.00233500119132714 0.0167454827780915 0.0223817145143543 0.0547062128515244 0.00323257766582704 0.00323095845648303 0.00682812630640172 0.00128150363092695 0.00400719128381745 0.0026884500051701 0.00303022104380293 0.00198573214679709 0.00648688344008812
"31" "Brachyspira" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000101822624987272 6.91917025310325e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000325280184522577 0 0 0 0 0 0 0 0 0
"32" "Butyribacter" 0 0 0.000918239917725703 0 0 0.00290385341347969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00445476517700583 0 0.0012682121158497 0.00188141391106043 0 0 0 0 0 0.000313668414845299 0.00304403228090047 0 0.00087531182983938 0 0 0 0 0 0.00168827754175719 0 0 0 0 0 0.000791400118710018 0 0 0 0 0 0 0 0 0 0 0.00297223497571467 0 0 0 0 0.000846979107848673 0 0.000177425555194133 0 0.00100967451765095 0 0 0 0 0 0 0
"33" "Butyricimonas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000531094307174831 0.00167571761055081 0 0 0 0 0 0.00205245153933865 0.000150814397747838 0 0 0 0 0 0 0 0 0 0 0 0.000194606954766046 0 0 0 0 0 0 0 0 0 0 0 0.000330812854442344 0.000227308244185881 0 0.000425006854949273 0 0 0 0 0 0.000154375441072689 0 0 0.000105872388481084 0 0 0.000167926112510495 0 0 0 0 0 0 0 0.00108114724001469
"34" "CAG-196" 0 0 0 0.00306900540617106 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00697550068053665 0 0.00664903297823291 0 0 0 0 0 0 0 0 0.00437361753468731 0 0 0 0 0 0 0 0 0 0 0 0.000304073366821947 0 0 0.00327373457567363 0 0 0 0 0.0269076040361406 0.00308405695662635 0 0 0 0 0 0 0 0 0.00179558398563533 0 0 0 0 0 0 0 0 0 0 0 0.0047463097441739 0 0 0 0 0
"35" "CAG-352" 0.000718501411342058 0.000524773691345607 0.00271799015646808 0 0 0 0.0015625 0 0.00716479017400205 0 0 0.000549257739194117 0 0.0222778036295952 0 0 0 0 0 0.000727996311485355 0.000177031435724944 0 0 0 0.022700345955168 0 0 0 0 0 0 0.000756833763689787 0 0.000414042307595794 0 0 0 0 0 0 0.00161767031149276 0.00472456979940943 0.000941007154422042 0.00292505278654863 0 0 0 0 0.0358603178790477 0.00579627725890768 0 0 0 0 0 0 0 0 0 0.000700770847932726 0.000630758487080715 0 0 0.00033357159876102 0 0.00207562268680604 0.0400390336221427 0.00778757346767422 0 0 0 0 0.000413607693103092 0 0 0
"36" "CAG-56" 0.00102643058763151 0 0 0.00118038669468118 0 0.000261346807213172 0.00112847222222222 0 0 0 0 0.000488229101505882 0.000762145330226684 0 0 0 0 0.00201730507485903 0 0 0 0.00148952676493406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000575248447820999 0 0 0.00227446878382816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00183339740367271 0 0.000348796651552145 0 0 0 0.00144762692586082 0 0 0.00305985067928685
"37" "Campylobacter" 0 0 0 0 0 0 0 0.0194201312910284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00230047779154132 0 0 0 0 0 0 0 0 0.00128696088894469 0 0 0 0 0 0 0 0 0 0 0 0 0.00346237551935633 0 0.00161284054253624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"38" "Candidatus Soleaferrea" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000800795942633891 0 0 0 0 0.00165868916165111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.90242061879608e-05 0.00207939508506616 0 0 0 0.00238891543239369 0 0 0.000555783775946645 0.00204996508301232 0.000551340860973889 0 0 0.000988142292490119 0.000475142542762829 0 0 0 0 0 0 0 0 0 0
"39" "Caproiciproducens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00142173356712952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00046490905216667 0 0 0 0 0 0 0 8.70726185638823e-05 0.000685255198487713 0.000227308244185881 0 0.00153550863723608 0 0.00192221177047973 0 0 0.000382960510013291 0.00165402258292167 0 0 0 0 0 0 0 0 0 0 0 0 0 0
